G_k,G_theta,PLRV_distortion,target_epsilon
1.80620582671366,1.24037803606096,1.53853767234245,7.34200173034361+0.000169803862311188i
1.80620582671366,1.24661109151855,1.5462690174296,7.48274110224341+0.000166153445602227i
1.80620582671366,1.25284414697615,1.55400036251675,7.63761692241009+0.000162614285776439i
1.80620582671366,1.25907720243374,1.56173170760389,7.80862332483032+0.000159180659762782i
1.80620582671366,1.26531025789133,1.56946305269104,7.99812282349045+0.000155846994778973i
1.80620582671366,1.27154331334893,1.57719439777819,8.20893168488504+0.000152607822976461i
1.80620582671366,1.27777636880652,1.58492574286534,8.4444294208209+0.000149457729749894i
1.80620582671366,1.28400942426411,1.59265708795248,8.70870054282489+0.000146391293071613i
1.80620582671366,1.2902424797217,1.60038843303963,9.00671995393974+0.000143403010241845i
1.80620582671366,1.2964755351793,1.60811977812678,9.34459808396242+0.000140487207032269i
1.80620582671366,1.30270859063689,1.61585112321393,9.72990889866401+0.000137637922115319i
1.86651654661471,1.15404605244618,1.3318222911666,5.66344195734377+0.000681541415972798i
1.86651654661471,1.15984527884038,1.33851486549407,5.76422901607279+0.000664862081681352i
1.86651654661471,1.16564450523458,1.34520743982154,5.87142035636487+0.000648782503828217i
1.86651654661471,1.17144373162878,1.35190001414901,5.98557562101034+0.000633272526769818i
1.86651654661471,1.17724295802298,1.35859258847648,6.10731737871416+0.000618303727562959i
1.86651654661471,1.18304218441718,1.36528516280395,6.2373398397526+0.000603849278252624i
1.86651654661471,1.18884141081139,1.37197773713142,6.37641901679879+0.000589883817643576i
1.86651654661471,1.19464063720559,1.37867031145889,6.52542461177813+0.000576383331284348i
1.86651654661471,1.20043986359979,1.38536288578636,6.68533397260018+0.00056332503844492i
1.86651654661471,1.20623908999399,1.39205546011383,6.85724854269061+0.000550687284896191i
1.86651654661471,1.21203831638819,1.3987480344413,7.04241332607262+0.000538449440297851i
1.86651654661471,1.2178375427824,1.40544060876877,7.15085977141359+0.00013371385659425i
1.86651654661471,1.2236367691766,1.41213318309624,7.26068679130806+0.000130839477640974i
1.86651654661471,1.2294359955708,1.41882575742371,7.37975571570809+0.000128054015480124i
1.86651654661471,1.235235221965,1.42551833175119,7.50914549969043+0.000125353289609295i
1.86651654661471,1.2410344483592,1.43221090607865,7.65009837722542+0.000122733288728068i
1.86651654661471,1.24683367475341,1.43890348040613,7.80405056187008+0.000120190150257771i
1.86651654661471,1.25263290114761,1.4455960547336,7.97266991794939+0.000117720139236723i
1.86651654661471,1.25843212754181,1.45228862906107,8.15790247457377+0.000115319626089119i
1.86651654661471,1.26423135393601,1.45898120338854,8.36203024083173+0.00011298506264471i
1.86651654661471,1.27003058033021,1.46567377771601,8.58774357769388+0.000110712955619476i
1.86651654661471,1.27582980672441,1.47236635204348,8.83823247742299+0.000108499836536496i
1.86651654661471,1.28162903311862,1.47905892637095,9.11730262194481+0.000106342226744974i
1.86651654661471,1.28742825951282,1.48575150069842,9.4295242267215+0.000104236595745283i
1.86651654661471,1.29322748590702,1.49244407502589,9.78042471067716+0.00010217931039145i
1.92884109178483,1.07661042221811,1.15909000122866,4.88502525256003+0.000557081022771726i
1.92884109178483,1.08202052484232,1.16491457409916,4.93668129153285+0.000541292164088139i
1.92884109178483,1.08743062746654,1.17073914696966,4.99075425474967+0.000526166267428611i
1.92884109178483,1.09284073009075,1.17656371984015,5.04739715992948+0.000511666181313109i
1.92884109178483,1.09825083271496,1.18238829271065,5.10677542160531+0.000497757304252673i
1.92884109178483,1.10366093533917,1.18821286558114,5.16906807360306+0.000484407374827825i
1.92884109178483,1.10907103796338,1.19403743845164,5.23446913507508+0.00047158628143336i
1.92884109178483,1.11448114058759,1.19986201132213,5.30318913964308+0.000459265889576932i
1.92884109178483,1.11989124321181,1.20568658419263,5.37545685025867+0.000447419884866168i
1.92884109178483,1.12530134583602,1.21151115706313,5.45152118598182+0.000436023630033763i
1.92884109178483,1.13071144846023,1.21733572993362,5.53165339111789+0.000425054034536669i
1.92884109178483,1.13612155108444,1.22316030280412,5.6161494821631+0.000414489435427867i
1.92884109178483,1.14153165370865,1.22898487567461,5.70533301395711+0.000404309488340575i
1.92884109178483,1.14694175633286,1.23480944854511,5.79955821351287+0.000394495067547698i
1.92884109178483,1.15235185895708,1.2406340214156,5.89921353843916+0.000385028174166295i
1.92884109178483,1.15776196158129,1.2464585942861,6.00472572697625+0.000375891851669556i
1.92884109178483,1.1631720642055,1.2522831671566,6.11656441880404+0.000367070107948994i
1.92884109178483,1.16858216682971,1.25810774002709,6.23524744041776+0.000358547843238426i
1.92884109178483,1.17399226945392,1.26393231289759,6.36134686655928+0.000350310783269952i
