G_k,G_theta,PLRV_distortion,target_epsilon
1.10356561169117,9.65571470752228,93.232826513062,4.96909286949453+4.89591600826765e-05i
1.10356561169117,9.70423588695706,93.7013331789568,5.33793102990733+1.94210858830501e-05i
1.10356561169117,9.75275706639185,94.1698398448516,5.69484524065285+1.91959860643413e-05i
1.10356561169117,9.80127824582664,94.6383465107464,6.23696179911582+1.89723810919439e-05i
1.10356561169117,9.84979942526142,95.1068531766412,7.15230283275938+1.87469293997767e-05i
1.10356561169117,9.89832060469621,95.575359842536,8.43164496160417+4.65050473310829e-06i
1.14041458843278,7.12176712663086,50.7195670059599,1.83025904301223+0.00190536304893529i
1.14041458843278,7.15755490113654,50.9744392019698,1.84490156926437+0.00186936117429659i
1.14041458843278,7.19334267564222,51.2293113979796,1.85994425828929+0.00183461408592115i
1.14041458843278,7.22913045014791,51.4841835939895,1.87540354045134+0.00180105857950536i
1.14041458843278,7.26491822465359,51.7390557899993,1.89129672112295+0.00176863557926706i
1.14041458843278,7.30070599915927,51.9939279860092,1.90764204162674+0.00173728980812719i
1.14041458843278,7.33649377366495,52.248800182019,1.92445874507738+0.00170696948886929i
1.14041458843278,7.37228154817064,52.5036723780289,1.93982652090316+0.00117755506690435i
1.14041458843278,7.40806932267632,52.7585445740387,1.95412023735272+0.001157614079912i
1.14041458843278,7.443857097182,53.0134167700486,1.96884415840685+0.00113829684506636i
1.14041458843278,7.47964487168768,53.2682889660584,1.98401755738206+0.00111957510670925i
1.14041458843278,7.51543264619337,53.5231611620683,1.99966085095316+0.00110142227067153i
1.14041458843278,7.55122042069905,53.7780333580781,2.01579568559836+0.00108381328451267i
1.14041458843278,7.58700819520473,54.032905554088,2.03244503187698+0.00106672452791579i
1.14041458843278,7.62279596971042,54.2877777500978,2.04963328738469+0.00105013371224864i
1.14041458843278,7.6585837442161,54.5426499461077,2.06738638934039+0.00103401978840977i
1.14041458843278,7.69437151872178,54.7975221421175,2.08573193787334+0.00101836286217376i
1.14041458843278,7.73015929322746,55.0523943381274,2.10469933121931+0.00100314411633331i
1.14041458843278,7.76594706773315,55.3072665341372,2.12431991419449+0.000988345739009645i
1.14041458843278,7.80173484223883,55.5621387301471,2.14462714149221+0.000973950857567891i
1.14041458843278,7.83752261674451,55.8170109261569,2.16565675755402+0.000959943477631565i
1.14041458843278,7.87331039125019,56.0718831221668,2.18744699501789+0.000946308426741563i
1.14041458843278,7.90909816575588,56.3267553181766,2.21003879400781+0.000933031302250104i
1.14041458843278,7.94488594026156,56.5816275141865,2.23029267105253+0.000615092672394463i
1.14041458843278,7.98067371476724,56.8364997101963,2.24927008846597+0.000606670662854674i
1.14041458843278,8.01646148927292,57.0913719062062,2.26898348808401+0.000598461887550757i
1.14041458843278,8.05224926377861,57.346244102216,2.28947537970808+0.000590458480430772i
1.14041458843278,8.08803703828429,57.6011162982259,2.31079156837295+0.000582652950827263i
1.14041458843278,8.12382481278997,57.8559884942357,2.33298147780817+0.000575038161205375i
1.14041458843278,8.15961258729565,58.1108606902456,2.35609851255017+0.000567607306437851i
1.14041458843278,8.19540036180134,58.3657328862554,2.38020046416642+0.000560353894482179i
1.14041458843278,8.23118813630702,58.6206050822653,2.40534996798408+0.000553271728345972i
1.14041458843278,8.2669759108127,58.8754772782751,2.43161501776994+0.000546354889236274i
1.14041458843278,8.30276368531839,59.1303494742849,2.4590695470907+0.000539597720797093i
1.14041458843278,8.33855145982407,59.3852216702948,2.48779408762684+0.00053299481434704i
1.14041458843278,8.37433923432975,59.6400938663046,2.51787651653901+0.000526540995035744i
1.14041458843278,8.41012700883543,59.8949660623145,2.54941290721886+0.000520231308843577i
1.14041458843278,8.44591478334112,60.1498382583243,2.58250850042996+0.000514061010354408i
1.14041458843278,8.4817025578468,60.4047104543342,2.61363120294639+0.000318408499375541i
1.14041458843278,8.51749033235248,60.659582650344,2.64114345997669+0.000314709864480985i
1.14041458843278,8.55327810685817,60.9144548463539,2.67011692549846+0.000311090473716712i
1.14041458843278,8.58906588136385,61.1693270423637,2.70066812111706+0.000307547815241114i
1.14041458843278,8.62485365586953,61.4241992383736,2.73292613846809+0.000304079476350455i
1.14041458843278,8.66064143037521,61.6790714343834,2.7670343678407+0.000300683138031003i
1.14041458843278,8.6964292048809,61.9339436303933,2.803152518554+0.000297356569756497i
1.14041458843278,8.73221697938658,62.1888158264031,2.84145898996557+0.000294097624498526i
1.14041458843278,8.76800475389226,62.443688022413,2.88215366593218+0.000290904233916264i
1.14041458843278,8.80379252839794,62.6985602184228,2.92546122329606+0.000287774403689954i
1.14041458843278,8.83958030290363,62.9534324144327,2.97163506773988+0.000284706208959372i
1.14041458843278,8.87536807740931,63.2083046104425,3.02096203975958+0.000281697789823906i
1.14041458843278,8.91115585191499,63.4631768064524,3.07376807173265+0.000278747346854501i
1.14041458843278,8.94694362642067,63.7180490024622,3.1304250272212+0.000275853136558782i
1.14041458843278,8.98273140092636,63.9729211984721,3.17654404108919+0.000156462589247499i
1.14041458843278,9.01851917543204,64.2277933944819,3.22362356947258+0.000154868076109753i
