G_k,G_theta,PLRV_distortion,target_epsilon
77.5628140703518,0.0130611709110003,0.000170594185566359,0.233721319770465
78.0402010050251,0.0129802361228883,0.000168486529805933,0.233691203376638
78.0402010050251,0.0130454634400887,0.000169333195784858,0.234938445077122
78.5175879396985,0.0129002981978478,0.000166417693593395,0.233661462075554
78.5175879396985,0.0129651238169325,0.000167253963410447,0.234908902252705
78.5175879396985,0.0130299494360171,0.000168090233227499,0.236144480698269
78.9949748743719,0.0128213388312609,0.000164386729425998,0.233632088903127
78.9949748743719,0.0128857676696089,0.000165212793392963,0.234879725093272
78.9949748743719,0.012950196507957,0.000166038857359928,0.236114998878032
78.9949748743719,0.013014625346305,0.000166864921326892,0.237356380378593
79.4723618090452,0.0127433401639344,0.000162392718533744,0.233603077066611
79.4723618090452,0.0128073770491803,0.000163208762345472,0.234850906851666
79.4723618090452,0.0128714139344262,0.000164024806157199,0.23608587973872
79.4723618090452,0.0129354508196721,0.000164840849968926,0.237326958445833
79.4723618090452,0.012999487704918,0.000165656893780654,0.23857414713755
79.4723618090452,0.0130635245901639,0.000166472937592381,0.239816626199861
79.9497487437186,0.0126662847686334,0.000160434769840116,0.233574419939351
79.9497487437186,0.0127299344408376,0.000161240974713684,0.234822440945704
79.9497487437186,0.0127935841130418,0.000162047179587252,0.236057116628859
79.9497487437186,0.012857233785246,0.000162853384460821,0.237297896259928
79.9497487437186,0.0129208834574502,0.000163659589334389,0.238544783995189
79.9497487437186,0.0129845331296544,0.000164465794207958,0.239787473426733
79.9497487437186,0.0130481828018586,0.000165271999081526,0.24102599756967
80.427135678392,0.0125901556370998,0.000158512018966397,0.233546111055748
80.427135678392,0.0126534227508541,0.000159308561775273,0.234794320953171
80.427135678392,0.0127166898646084,0.000160105104584149,0.23602870305863
80.427135678392,0.0127799569783626,0.000160901647393026,0.237269187263016
80.427135678392,0.0128432240921169,0.000161698190201902,0.238515777714453
80.427135678392,0.0129064912058712,0.000162494733010779,0.239758674951182
80.427135678392,0.0129697583196255,0.000163291275819655,0.240996903618887
80.427135678392,0.0130330254333797,0.000164087818628531,0.242241148166138
80.9045226130653,0.0125149361675366,0.000156623627277517,0.233518144106389
80.9045226130653,0.0125778252940067,0.000157410680680921,0.234766200144344
80.9045226130653,0.0126407144204767,0.000158197734084326,0.236000632694989
80.9045226130653,0.0127036035469467,0.00015898478748773,0.237240825055667
80.9045226130653,0.0127664926734168,0.000159771840891135,0.238487121829092
80.9045226130653,0.0128293817998868,0.00016055889429454,0.239730224353558
80.9045226130653,0.0128922709263568,0.000161345947697944,0.240968161130091
80.9045226130653,0.0129551600528269,0.000162133001101349,0.242212111967841
80.9045226130653,0.0130180491792969,0.000162920054504753,0.243462081161366
81.3819095477387,0.0124406101525381,0.000154768780967435,0.233490512933362
81.3819095477387,0.0125031257814454,0.000155546513535111,0.234738279012668
81.3819095477387,0.0125656414103526,0.000156324246102786,0.235972899356971
81.3819095477387,0.0126281570392598,0.000157101978670462,0.23721280339212
81.3819095477387,0.012690672668167,0.000157879711238137,0.238458810028134
81.3819095477387,0.0127531882970743,0.000158657443805813,0.239702115368355
81.3819095477387,0.0128157039259815,0.000159435176373488,0.240939763772965
81.3819095477387,0.0128782195548887,0.000160212908941164,0.242183424442692
81.3819095477387,0.012940735183796,0.000160990641508839,0.243433101664107
81.3819095477387,0.0130032508127032,0.000161768374076515,0.244672517398749
81.3819095477387,0.0130657664416104,0.00016254610664419,0.245913244197605
81.8592964824121,0.0123671617674476,0.000152946690182219,0.233463211525736
81.8592964824121,0.0124293083089926,0.000153715266514793,0.234710691120711
81.8592964824121,0.0124914548505376,0.000154483842847367,0.235945497011144
81.8592964824121,0.0125536013920825,0.000155252419179941,0.237185116175702
81.8592964824121,0.0126157479336275,0.000156020995512515,0.238430836151257
81.8592964824121,0.0126778944751725,0.000156789571845088,0.239674341879631
81.8592964824121,0.0127400410167174,0.000157558148177662,0.240911705368302
81.8592964824121,0.0128021875582624,0.000158326724510236,0.242155079347814
81.8592964824121,0.0128643340998073,0.00015909530084281,0.243404468096856
81.8592964824121,0.0129264806413523,0.000159863877175384,0.244644103104965
81.8592964824121,0.0129886271828973,0.000160632453507958,0.245884543332238
81.8592964824121,0.0130507737244422,0.000161401029840532,0.247130907885495
82.3366834170854,0.0122945755591252,0.000151156588179038,0.233436234015199
82.3366834170854,0.0123563573458544,0.000151916169024159,0.234683430538087
82.3366834170854,0.0124181391325837,0.00015267574986928,0.235918419767223
82.3366834170854,0.012479920919313,0.0001534353307144,0.237157757454408
82.3366834170854,0.0125417027060423,0.000154194911559521,0.238403194184323
82.3366834170854,0.0126034844927715,0.000154954492404642,0.239646897916584
82.3366834170854,0.0126652662795008,0.000155714073249763,0.240883979883533
82.3366834170854,0.0127270480662301,0.000156473654094884,0.242127070588483
82.3366834170854,0.0127888298529593,0.000157233234940004,0.243376174302338
82.3366834170854,0.0128506116396886,0.000157992815785125,0.244616025974465
82.3366834170854,0.0129123934264179,0.000158752396630246,0.245856183044856
82.3366834170854,0.0129741752131472,0.000159511977475367,0.247102262696629
82.3366834170854,0.0130359569998764,0.000160271558320488,0.24835426934362
82.8140703517588,0.0122228364351084,0.000149397730519414,0.233409574671859
82.8140703517588,0.012284257723727,0.000150148472883833,0.234656491474297
82.8140703517588,0.0123456790123457,0.000150899215248252,0.23589166187387
82.8140703517588,0.0124071003009643,0.000151649957612671,0.237130721416623
82.8140703517588,0.0124685215895829,0.00015240069997709,0.238375878255069
82.8140703517588,0.0125299428782016,0.000153151442341509,0.23961977764924
82.8140703517588,0.0125913641668202,0.000153902184705929,0.240856581428397
82.8140703517588,0.0126527854554389,0.000154652927070348,0.242099392213758
82.8140703517588,0.0127142067440575,0.000155403669434767,0.243348214268536
82.8140703517588,0.0127756280326761,0.000156154411799186,0.244588280041534
82.8140703517588,0.0128370493212948,0.000156905154163605,0.245828157309083
82.8140703517588,0.0128984706099134,0.000157655896528024,0.24707395543436
82.8140703517588,0.012959891898532,0.000158406638892444,0.248325678823497
82.8140703517588,0.0130213131871507,0.000159157381256863,0.249563565816752
