G_k,G_theta,PLRV_distortion,target_epsilon
1.69136768308663,1.44640836484499,2.09209715789356,7.57001656686715+0.000571109304898502i
1.69136768308663,1.45367674858793,2.10261020893825,7.72919417435797+0.000559387489000507i
1.69136768308663,1.46094513233087,2.11312325998294,7.90354967014051+0.000547991494346133i
1.69136768308663,1.46821351607381,2.12363631102763,8.0951357803908+0.00053690273622478i
1.69136768308663,1.47548189981675,2.13414936207232,8.30637073762366+0.000526102784661757i
1.69136768308663,1.48275028355969,2.14466241311701,8.54012017562306+0.000515573176592154i
1.69136768308663,1.49001866730263,2.1551754641617,8.79980143312105+0.000505295195151745i
1.69136768308663,1.49728705104557,2.16568851520639,9.08951759818821+0.00049524960418853i
1.69136768308663,1.50455543478851,2.17620156625109,9.41423144993738+0.000485416321818866i
1.69136768308663,1.51182381853145,2.18671461729578,9.77999354531376+0.00047577401071243i
1.74784386153519,1.33717751984642,1.78804371958262,5.93734979377651+0.00278491192175488i
1.74784386153519,1.34389700487077,1.79702886390213,6.04634326804453+0.00271968684459606i
1.74784386153519,1.35061648989513,1.80601400822164,6.16170122409685+0.0026567080249855i
1.74784386153519,1.35733597491948,1.81499915254115,6.28393906086378+0.00259586272075107i
1.74784386153519,1.36405545994383,1.82398429686066,6.41362615886305+0.0025370444119542i
1.74784386153519,1.37077494496819,1.83296944118017,6.55139286039235+0.00248015229165508i
1.74784386153519,1.37749442999254,1.84195458549968,6.69793853169046+0.00242509078943599i
1.74784386153519,1.3842139150169,1.85093972981919,6.82092559348927+0.000607046752708036i
1.74784386153519,1.39093340004125,1.8599248741387,6.90627502281996+0.000594062199923696i
1.74784386153519,1.3976528850656,1.86891001845821,6.99750080420444+0.0005814857151626i
1.74784386153519,1.40437237008996,1.87789516277772,7.09516753356362+0.000569298035646838i
1.74784386153519,1.41109185511431,1.88688030709724,7.19991024381049+0.000557480797999233i
1.74784386153519,1.41781134013866,1.89586545141675,7.31244531271606+0.000546016455343575i
1.74784386153519,1.42453082516302,1.90485059573626,7.43358340566309+0.000534888196476769i
1.74784386153519,1.43125031018737,1.91383574005577,7.56424490083432+0.000524079866030977i
1.74784386153519,1.43796979521173,1.92282088437528,7.70547835858444+0.000513575884426873i
1.74784386153519,1.44468928023608,1.93180602869479,7.85848274433111+0.000503361166252342i
1.74784386153519,1.45140876526043,1.9407911730143,8.02463430636132+0.000493421035470222i
1.74784386153519,1.45812825028479,1.94977631733381,8.20551926168979+0.000483741135544746i
1.74784386153519,1.46484773530914,1.95876146165332,8.40297377561756+0.000474307332152242i
1.74784386153519,1.4715672203335,1.96774660597283,8.61913316339606+0.00046510560557024i
1.74784386153519,1.47828670535785,1.97673175029234,8.85649283704801+0.000456121929068017i
1.74784386153519,1.4850061903822,1.98571689461185,9.11798432632029+0.000447342128577163i
1.74784386153519,1.49172567540656,1.99470203893136,9.40707080565048+0.000438751717497677i
1.74784386153519,1.49844516043091,2.00368718325087,9.72786808397189+0.000430335698542231i
1.80620582671366,1.24037803606096,1.53853767234245,5.01571448822598+0.00340242476681382i
1.80620582671366,1.24661109151855,1.5462690174296,5.07115316292331+0.00330940140874742i
