G_k,G_theta,PLRV_distortion,target_epsilon
44.6231155778895,0.0384748300886995,0.000881982627306899,0.305824448648613
44.6231155778895,0.0385900241907614,0.000884623293855722,0.306793589020037
44.6231155778895,0.0387052182928234,0.000887263960404545,0.307765509927673
44.6231155778895,0.0388204123948854,0.000889904626953368,0.308740211137015
44.6231155778895,0.0389356064969474,0.000892545293502191,0.309717692417577
44.6231155778895,0.0390508005990093,0.000895185960051014,0.310697953542898
44.6231155778895,0.0391659947010713,0.000897826626599837,0.31167719310105
45.1005025125628,0.0377164995442115,0.000855239677449645,0.30279825493873
45.1005025125628,0.0378304466727439,0.000857823483121699,0.303778821879779
45.1005025125628,0.0379443938012762,0.000860407288793752,0.304743089959252
45.1005025125628,0.0380583409298086,0.000862991094465805,0.305708763196471
45.1005025125628,0.0381722880583409,0.000865574900137858,0.30667721508967
45.1005025125628,0.0382862351868733,0.000868158705809912,0.30764844539868
45.1005025125628,0.0384001823154057,0.000870742511481965,0.308622453887328
45.1005025125628,0.038514129443938,0.000873326317154019,0.309599240323458
45.1005025125628,0.0386280765724704,0.000875910122826072,0.310578804478926
45.1005025125628,0.0387420237010027,0.000878493928498125,0.311559961276768
45.1005025125628,0.0388559708295351,0.000881077734170178,0.312524084233543
45.1005025125628,0.0389699179580675,0.000883661539842232,0.31349092475531
45.1005025125628,0.0390838650865998,0.000886245345514285,0.314460482631118
45.1005025125628,0.0391978122151322,0.000888829151186338,0.315432757653922
45.5778894472362,0.0369744110021418,0.00082943386195764,0.299762034773708
45.5778894472362,0.0370871378649532,0.000831962623731901,0.300733408565355
45.5778894472362,0.0371998647277646,0.000834491385506162,0.301707619604471
45.5778894472362,0.037312591590576,0.000837020147280423,0.302684667626444
45.5778894472362,0.0374253184533874,0.000839548909054684,0.303664552370764
45.5778894472362,0.0375380453161989,0.000842077670828945,0.304630591164047
45.5778894472362,0.0376507721790103,0.000844606432603206,0.305595592995538
45.5778894472362,0.0377634990418217,0.000847135194377467,0.306563371410848
45.5778894472362,0.0378762259046331,0.000849663956151728,0.307533926168204
45.5778894472362,0.0379889527674445,0.000852192717925989,0.308507257029816
45.5778894472362,0.0381016796302559,0.00085472147970025,0.309483363761899
45.5778894472362,0.0382144064930673,0.000857250241474512,0.310462246134639
45.5778894472362,0.0383271333558787,0.000859779003248773,0.311443903922241
45.5778894472362,0.0384398602186901,0.000862307765023034,0.312408730753966
45.5778894472362,0.0385525870815015,0.000864836526797295,0.3133748986642
45.5778894472362,0.0386653139443129,0.000867365288571556,0.314343781894452
45.5778894472362,0.0387780408071243,0.000869894050345817,0.315315380236057
45.5778894472362,0.0388907676699358,0.000872422812120078,0.31628969348423
45.5778894472362,0.0390034945327472,0.000874951573894339,0.31726672143807
45.5778894472362,0.0391162213955586,0.0008774803356686,0.318246463900579
46.0552763819096,0.036248048182021,0.000804523933551436,0.296757756903919
46.0552763819096,0.0363595806379656,0.000806999391808517,0.297719962239669
46.0552763819096,0.0364711130939103,0.000809474850065598,0.298685003577193
46.0552763819096,0.036582645549855,0.00081195030832268,0.29965288063804
46.0552763819096,0.0366941780057997,0.000814425766579761,0.300623593147816
46.0552763819096,0.0368057104617444,0.000816901224836842,0.301597140836247
46.0552763819096,0.036917242917689,0.000819376683093924,0.302573523437113
